,건축년도,주택유형,본번,부번,층,도로명,단지명,전용면적...,시군구
8943,2017,아파트,1077,0,11,서수원로577번길 305,수원모아미래도센트럴타운2단지,99.8817,경기도 수원시 권선구 금곡동
8944,2017,아파트,1077,0,12,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.8763,경기도 수원시 권선구 금곡동
8945,2017,아파트,1077,0,12,서수원로577번길 305,수원모아미래도센트럴타운2단지,99.7854,경기도 수원시 권선구 금곡동
8946,2017,아파트,1077,0,13,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.8763,경기도 수원시 권선구 금곡동
8947,2017,아파트,1077,0,14,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.8763,경기도 수원시 권선구 금곡동
8948,2017,아파트,1077,0,16,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.8763,경기도 수원시 권선구 금곡동
8949,2017,아파트,1077,0,16,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.9728,경기도 수원시 권선구 금곡동
8950,2017,아파트,1077,0,17,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.8763,경기도 수원시 권선구 금곡동
8951,2017,아파트,1077,0,18,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.8763,경기도 수원시 권선구 금곡동
8952,2017,아파트,1077,0,19,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.8763,경기도 수원시 권선구 금곡동
8953,2017,아파트,1077,0,20,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.9728,경기도 수원시 권선구 금곡동
8954,2017,아파트,1077,0,20,서수원로577번길 305,수원모아미래도센트럴타운2단지,99.7854,경기도 수원시 권선구 금곡동
8955,2017,아파트,1077,0,21,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.8763,경기도 수원시 권선구 금곡동
8956,2017,아파트,1077,0,21,서수원로577번길 305,수원모아미래도센트럴타운2단지,99.8817,경기도 수원시 권선구 금곡동
8957,2017,아파트,1077,0,22,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.8763,경기도 수원시 권선구 금곡동
8958,2017,아파트,1077,0,22,서수원로577번길 305,수원모아미래도센트럴타운2단지,99.8817,경기도 수원시 권선구 금곡동
8959,2017,아파트,1077,0,23,서수원로577번길 305,수원모아미래도센트럴타운2단지,99.8817,경기도 수원시 권선구 금곡동
8960,2017,아파트,1077,0,24,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.8763,경기도 수원시 권선구 금곡동
8961,2017,아파트,1077,0,24,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.9728,경기도 수원시 권선구 금곡동
8962,2017,아파트,1077,0,24,서수원로577번길 305,수원모아미래도센트럴타운2단지,99.7854,경기도 수원시 권선구 금곡동
8963,2017,아파트,1077,0,25,서수원로577번길 305,수원모아미래도센트럴타운2단지,84.8763,경기도 수원시 권선구 금곡동
8964,2017,아파트,1078,0,2,서수원로577번길 341,수원모아미래도센트럴타운1단지,84.8763,경기도 수원시 권선구 금곡동
8965,2017,아파트,1078,0,2,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8966,2017,아파트,1078,0,2,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.8817,경기도 수원시 권선구 금곡동
8967,2017,아파트,1078,0,4,서수원로577번길 341,수원모아미래도센트럴타운1단지,84.8763,경기도 수원시 권선구 금곡동
8968,2017,아파트,1078,0,4,서수원로577번길 341,수원모아미래도센트럴타운1단지,84.9728,경기도 수원시 권선구 금곡동
8969,2017,아파트,1078,0,4,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8970,2017,아파트,1078,0,5,서수원로577번길 341,수원모아미래도센트럴타운1단지,84.8763,경기도 수원시 권선구 금곡동
8971,2017,아파트,1078,0,5,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8972,2017,아파트,1078,0,5,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.8817,경기도 수원시 권선구 금곡동
8973,2017,아파트,1078,0,7,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8974,2017,아파트,1078,0,8,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8975,2017,아파트,1078,0,8,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.8817,경기도 수원시 권선구 금곡동
8976,2017,아파트,1078,0,9,서수원로577번길 341,수원모아미래도센트럴타운1단지,84.9728,경기도 수원시 권선구 금곡동
8977,2017,아파트,1078,0,10,서수원로577번길 341,수원모아미래도센트럴타운1단지,84.9728,경기도 수원시 권선구 금곡동
8978,2017,아파트,1078,0,10,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8979,2017,아파트,1078,0,10,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.8817,경기도 수원시 권선구 금곡동
8980,2017,아파트,1078,0,12,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8981,2017,아파트,1078,0,14,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8982,2017,아파트,1078,0,14,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.8817,경기도 수원시 권선구 금곡동
8983,2017,아파트,1078,0,15,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8984,2017,아파트,1078,0,16,서수원로577번길 341,수원모아미래도센트럴타운1단지,84.8763,경기도 수원시 권선구 금곡동
8985,2017,아파트,1078,0,16,서수원로577번길 341,수원모아미래도센트럴타운1단지,84.9728,경기도 수원시 권선구 금곡동
8986,2017,아파트,1078,0,16,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8987,2017,아파트,1078,0,16,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.8817,경기도 수원시 권선구 금곡동
8988,2017,아파트,1078,0,17,서수원로577번길 341,수원모아미래도센트럴타운1단지,84.8763,경기도 수원시 권선구 금곡동
8989,2017,아파트,1078,0,17,서수원로577번길 341,수원모아미래도센트럴타운1단지,84.9728,경기도 수원시 권선구 금곡동
8990,2017,아파트,1078,0,17,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8991,2017,아파트,1078,0,18,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8992,2017,아파트,1078,0,19,서수원로577번길 341,수원모아미래도센트럴타운1단지,84.9728,경기도 수원시 권선구 금곡동
8993,2017,아파트,1078,0,19,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8994,2017,아파트,1078,0,20,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8995,2017,아파트,1078,0,21,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8996,2017,아파트,1078,0,22,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
8997,2017,아파트,1078,0,22,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.8817,경기도 수원시 권선구 금곡동
8998,2017,아파트,1078,0,23,서수원로577번길 341,수원모아미래도센트럴타운1단지,84.9728,경기도 수원시 권선구 금곡동
8999,2017,아파트,1078,0,23,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
9000,2017,아파트,1078,0,24,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
9001,2017,아파트,1078,0,25,서수원로577번길 341,수원모아미래도센트럴타운1단지,84.8763,경기도 수원시 권선구 금곡동
9002,2017,아파트,1078,0,25,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.7854,경기도 수원시 권선구 금곡동
9003,2017,아파트,1078,0,25,서수원로577번길 341,수원모아미래도센트럴타운1단지,99.8817,경기도 수원시 권선구 금곡동
9004,2011,아파트,1081,0,1,금곡로 46,호매실역서희스타힐스,74.93,경기도 수원시 권선구 금곡동
9005,2011,아파트,1081,0,1,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9006,2011,아파트,1081,0,2,금곡로 46,호매실역서희스타힐스,74.93,경기도 수원시 권선구 금곡동
9007,2011,아파트,1081,0,2,금곡로 46,호매실역서희스타힐스,74.98,경기도 수원시 권선구 금곡동
9008,2011,아파트,1081,0,2,금곡로 46,호매실역서희스타힐스,84.95,경기도 수원시 권선구 금곡동
9009,2011,아파트,1081,0,2,금곡로 46,호매실역서희스타힐스,84.98,경기도 수원시 권선구 금곡동
9010,2011,아파트,1081,0,3,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9011,2011,아파트,1081,0,3,금곡로 46,호매실역서희스타힐스,84.95,경기도 수원시 권선구 금곡동
9012,2011,아파트,1081,0,3,금곡로 46,호매실역서희스타힐스,84.98,경기도 수원시 권선구 금곡동
9013,2011,아파트,1081,0,4,금곡로 46,호매실역서희스타힐스,74.93,경기도 수원시 권선구 금곡동
9014,2011,아파트,1081,0,4,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9015,2011,아파트,1081,0,4,금곡로 46,호매실역서희스타힐스,84.95,경기도 수원시 권선구 금곡동
9016,2011,아파트,1081,0,4,금곡로 46,호매실역서희스타힐스,84.98,경기도 수원시 권선구 금곡동
9017,2011,아파트,1081,0,5,금곡로 46,호매실역서희스타힐스,74.93,경기도 수원시 권선구 금곡동
9018,2011,아파트,1081,0,5,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9019,2011,아파트,1081,0,5,금곡로 46,호매실역서희스타힐스,84.98,경기도 수원시 권선구 금곡동
9020,2011,아파트,1081,0,6,금곡로 46,호매실역서희스타힐스,74.93,경기도 수원시 권선구 금곡동
9021,2011,아파트,1081,0,6,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9022,2011,아파트,1081,0,6,금곡로 46,호매실역서희스타힐스,84.98,경기도 수원시 권선구 금곡동
9023,2011,아파트,1081,0,7,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9024,2011,아파트,1081,0,7,금곡로 46,호매실역서희스타힐스,84.95,경기도 수원시 권선구 금곡동
9025,2011,아파트,1081,0,8,금곡로 46,호매실역서희스타힐스,74.93,경기도 수원시 권선구 금곡동
9026,2011,아파트,1081,0,8,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9027,2011,아파트,1081,0,8,금곡로 46,호매실역서희스타힐스,84.95,경기도 수원시 권선구 금곡동
9028,2011,아파트,1081,0,8,금곡로 46,호매실역서희스타힐스,84.98,경기도 수원시 권선구 금곡동
9029,2011,아파트,1081,0,9,금곡로 46,호매실역서희스타힐스,74.93,경기도 수원시 권선구 금곡동
9030,2011,아파트,1081,0,9,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9031,2011,아파트,1081,0,9,금곡로 46,호매실역서희스타힐스,84.98,경기도 수원시 권선구 금곡동
9032,2011,아파트,1081,0,10,금곡로 46,호매실역서희스타힐스,74.93,경기도 수원시 권선구 금곡동
9033,2011,아파트,1081,0,10,금곡로 46,호매실역서희스타힐스,74.98,경기도 수원시 권선구 금곡동
9034,2011,아파트,1081,0,10,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9035,2011,아파트,1081,0,10,금곡로 46,호매실역서희스타힐스,84.98,경기도 수원시 권선구 금곡동
9036,2011,아파트,1081,0,11,금곡로 46,호매실역서희스타힐스,74.93,경기도 수원시 권선구 금곡동
9037,2011,아파트,1081,0,11,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9038,2011,아파트,1081,0,11,금곡로 46,호매실역서희스타힐스,84.98,경기도 수원시 권선구 금곡동
9039,2011,아파트,1081,0,12,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9040,2011,아파트,1081,0,12,금곡로 46,호매실역서희스타힐스,84.98,경기도 수원시 권선구 금곡동
9041,2011,아파트,1081,0,13,금곡로 46,호매실역서희스타힐스,74.93,경기도 수원시 권선구 금곡동
9042,2011,아파트,1081,0,13,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9043,2011,아파트,1081,0,15,금곡로 46,호매실역서희스타힐스,74.93,경기도 수원시 권선구 금곡동
9044,2011,아파트,1081,0,15,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9045,2011,아파트,1081,0,16,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9046,2011,아파트,1081,0,16,금곡로 46,호매실역서희스타힐스,84.98,경기도 수원시 권선구 금곡동
9047,2011,아파트,1081,0,17,금곡로 46,호매실역서희스타힐스,84.85,경기도 수원시 권선구 금곡동
9048,2011,아파트,1081,0,18,금곡로 46,호매실역서희스타힐스,84.98,경기도 수원시 권선구 금곡동
9049,2011,아파트,1081,0,19,금곡로 46,호매실역서희스타힐스,84.98,경기도 수원시 권선구 금곡동
9050,2002,아파트,1093,0,1,봉영로1482번길 18,영통3풍림아이원,84.877,경기도 수원시 영통구 영통동
9051,2002,아파트,1093,0,1,봉영로1482번길 18,영통3풍림아이원,124.251,경기도 수원시 영통구 영통동
9052,2002,아파트,1093,0,2,봉영로1482번길 18,영통3풍림아이원,84.877,경기도 수원시 영통구 영통동
9053,2002,아파트,1093,0,3,봉영로1482번길 18,영통3풍림아이원,84.877,경기도 수원시 영통구 영통동
9054,2002,아파트,1093,0,4,봉영로1482번길 18,영통3풍림아이원,84.877,경기도 수원시 영통구 영통동
9055,2002,아파트,1093,0,5,봉영로1482번길 18,영통3풍림아이원,84.877,경기도 수원시 영통구 영통동
9056,2002,아파트,1093,0,6,봉영로1482번길 18,영통3풍림아이원,84.877,경기도 수원시 영통구 영통동
9057,2002,아파트,1093,0,6,봉영로1482번길 18,영통3풍림아이원,124.251,경기도 수원시 영통구 영통동
