buildYear,buyerGbn,cdealDay,cdealType,dealAmount,dealDay,dealMonth,dealYear,dealingGbn,estateAgentSggNm,excluUseAr,floor,jibun,offiNm,sggCd,sggNm,slerGbn,umdNm,지역구명,본번,부번
2005,개인, , ,8500.0,29,2,2024,중개거래,경기 수원시팔달구,31.0275,6,939,신동아 파스텔,41115,수원시 팔달구,개인,인계동,수원시 팔달구,939,0
2023,개인, , ,39900.0,28,2,2024,직거래, ,84.61,5,35-28,주건축물제1동,41115,수원시 팔달구,법인,매산로3가,수원시 팔달구,35,28
2006,개인, , ,32000.0,28,2,2024,중개거래,경기 수원시 팔달구,91.81,9,1120,캐슬타워,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1120,0
2006,개인, , ,9400.0,14,2,2024,중개거래,경기 수원시팔달구,32.34,11,11-9,세진브론즈빌,41115,수원시 팔달구,개인,매산로1가,수원시 팔달구,11,9
2004,개인, , ,8900.0,29,2,2024,중개거래,경기 수원시팔달구,36.714,11,1016-2,현대하이엘,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1016,2
2004,개인, , ,9000.0,28,2,2024,중개거래,경기 수원시팔달구,36.714,8,1016-2,현대하이엘,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1016,2
2023,개인, , ,39900.0,4,2,2024,직거래, ,84.61,6,35-28,주건축물제1동,41115,수원시 팔달구,법인,매산로3가,수원시 팔달구,35,28
2023,개인, , ,39000.0,16,2,2024,직거래, ,64.3375,3,65-1,모던힐하우스,41115,수원시 팔달구,기타,매산로3가,수원시 팔달구,65,1
2005,개인, , ,8300.0,20,2,2024,중개거래,"경기 수원시권선구, 경기 수원시팔달구",25.9575,11,939,신동아 파스텔,41115,수원시 팔달구,개인,인계동,수원시 팔달구,939,0
2005,개인, , ,19500.0,19,2,2024,중개거래,경기 수원시팔달구,66.15,12,1134-9,트윈파크비동,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1134,9
2019,개인, , ,30000.0,5,2,2024,중개거래,경기 수원시장안구,78.14,7,75-2,매교동 75-2 공동주택 (석덕순),41115,수원시 팔달구,개인,매교동,수원시 팔달구,75,2
2004,개인, , ,8430.0,8,2,2024,중개거래,경기 수원시팔달구,29.76,12,1135-8,삼부르네상스오피스텔,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1135,8
2005,개인, , ,15900.0,8,2,2024,중개거래,경기 수원시팔달구,45.5,15,1046-13,에스팝타워,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1046,13
2006,개인, , ,23500.0,7,2,2024,중개거래,경기 수원시팔달구,66.2664,6,1124-1,수원인계자이오피스텔,41115,수원시 팔달구,법인,인계동,수원시 팔달구,1124,1
2019,개인, , ,69000.0,27,2,2024,중개거래,경기 수원시 영통구,72.1891,7,589,광교중흥에스클래스,41117,수원시 영통구,개인,원천동,수원시 영통구,589,0
2014,개인, , ,33200.0,23,2,2024,중개거래,경기 수원시영통구,46.91,4,1352,에듀하임1309오피스텔,41117,수원시 영통구,개인,이의동,수원시 영통구,1352,0
2015,개인, , ,64700.0,24,2,2024,중개거래,경기 수원시영통구,84.83,5,1014,광교 힐스테이트 레이크,41117,수원시 영통구,개인,하동,수원시 영통구,1014,0
2015,개인, , ,14800.0,28,2,2024,중개거래,경기 수원시 영통구,22.62,12,1338,광교센트럴푸르지오시티,41117,수원시 영통구,개인,이의동,수원시 영통구,1338,0
2014,개인, , ,39500.0,23,2,2024,중개거래,경기 수원시영통구,62.99,1,1352,에듀하임1309오피스텔,41117,수원시 영통구,개인,이의동,수원시 영통구,1352,0
2015,개인, , ,14400.0,24,2,2024,중개거래,경기 수원시 영통구,22.62,6,1338,광교센트럴푸르지오시티,41117,수원시 영통구,개인,이의동,수원시 영통구,1338,0
 ,개인, , ,66500.0,24,2,2024,중개거래,경기 수원시 영통구,83.6622,27,604,광교 더샵,41117,수원시 영통구,개인,원천동,수원시 영통구,604,0
2018,개인, , ,20400.0,29,2,2024,중개거래,경기 수원시영통구,22.83,5,1336-1,광교엘포트아이파크,41117,수원시 영통구,개인,이의동,수원시 영통구,1336,1
2022,개인, , ,21500.0,19,2,2024,직거래, ,21.9018,40,605,더샵 광교레이크시티,41117,수원시 영통구,개인,원천동,수원시 영통구,605,0
2022,개인, , ,55000.0,14,2,2024,중개거래,경기 수원시 영통구,56.8317,11,605,더샵 광교레이크시티,41117,수원시 영통구,개인,원천동,수원시 영통구,605,0
2023,개인, , ,17990.0,6,2,2024,중개거래,경기 수원시영통구,21.5638,12,1351-4,e편한세상 시티 광교,41117,수원시 영통구,개인,이의동,수원시 영통구,1351,4
2015,개인, , ,31000.0,29,2,2024,중개거래,경기 수원시 영통구,36.78,15,1338,광교센트럴푸르지오시티,41117,수원시 영통구,개인,이의동,수원시 영통구,1338,0
 ,개인, , ,58500.0,16,2,2024,중개거래,경기 수원시 영통구,59.56,24,1019,광교 더샵 레이크파크,41117,수원시 영통구,개인,하동,수원시 영통구,1019,0
2006,개인, , ,29000.0,13,2,2024,중개거래,경기 수원시 영통구,95.48,11,945-2,수원영통리슈빌스카이오피스텔,41117,수원시 영통구,개인,영통동,수원시 영통구,945,2
2014,법인, , ,20000.0,15,2,2024,직거래, ,38.83,7,1257-1,광교에코푸르지오시티 B동,41117,수원시 영통구,개인,이의동,수원시 영통구,1257,1
2017,개인, , ,14500.0,26,2,2024,중개거래,경기 수원시영통구,26.0811,19,1012-1,영통역아이파크,41117,수원시 영통구,개인,영통동,수원시 영통구,1012,1
2015,개인, , ,19900.0,27,2,2024,중개거래,경기 수원시 영통구,27.48,9,1338,광교센트럴푸르지오시티,41117,수원시 영통구,개인,이의동,수원시 영통구,1338,0
2000,개인, , ,7000.0,21,2,2024,중개거래,경기 수원시영통구,27.74,13,958-2,훼미리타워,41117,수원시 영통구,법인,영통동,수원시 영통구,958,2
2014,개인, , ,34800.0,20,2,2024,중개거래,경기 수원시 영통구,46.91,6,1352,에듀하임1309오피스텔,41117,수원시 영통구,개인,이의동,수원시 영통구,1352,0
2014,개인, , ,11000.0,21,2,2024,중개거래,경기 수원시영통구,16.803,5,1349,광교 더로프트,41117,수원시 영통구,법인,이의동,수원시 영통구,1349,0
2020,개인, , ,50500.0,14,2,2024,중개거래,경기 수원시영통구,59.4044,10,1336,힐스테이트 광교중앙역,41117,수원시 영통구,개인,이의동,수원시 영통구,1336,0
2015,개인, , ,21300.0,5,2,2024,중개거래,경기 수원시 영통구,29.96,12,1332,"광교C1 호반베르디움, Summit Place광교",41117,수원시 영통구,개인,이의동,수원시 영통구,1332,0
2012,개인, , ,21000.0,8,2,2024,중개거래,경기 수원시영통구,39.96,14,1351-1,광교데시앙루브,41117,수원시 영통구,개인,이의동,수원시 영통구,1351,1
2014,개인, , ,15400.0,13,2,2024,중개거래,경기 수원시영통구,24.97,9,1352,에듀하임1309오피스텔,41117,수원시 영통구,개인,이의동,수원시 영통구,1352,0
2022,개인, , ,63000.0,3,2,2024,중개거래,경기 수원시 영통구,71.5218,6,605,더샵 광교레이크시티,41117,수원시 영통구,개인,원천동,수원시 영통구,605,0
2014,법인, , ,17800.0,6,2,2024,중개거래,경기 수원시영통구,39.4,10,1257-1,광교에코푸르지오시티 B동,41117,수원시 영통구,개인,이의동,수원시 영통구,1257,1
2020,법인, , ,110000.0,7,2,2024,중개거래,경기 수원시영통구,84.6159,9,1017-4,포레나 광교,41117,수원시 영통구,개인,하동,수원시 영통구,1017,4
2018,개인, , ,17700.0,8,2,2024,중개거래,경기 수원시영통구,22.83,15,1336-1,광교엘포트아이파크,41117,수원시 영통구,개인,이의동,수원시 영통구,1336,1
2018,개인, , ,17500.0,6,2,2024,중개거래,경기 수원시영통구,21.58,19,1336-1,광교엘포트아이파크,41117,수원시 영통구,개인,이의동,수원시 영통구,1336,1
2018,개인, , ,35000.0,3,2,2024,중개거래,경기 수원시영통구,38.65,15,1336-1,광교엘포트아이파크,41117,수원시 영통구,개인,이의동,수원시 영통구,1336,1
2016,법인, , ,12000.0,6,2,2024,중개거래,경기 수원시영통구,21.3517,5,1256-1,테라스힐,41117,수원시 영통구,개인,이의동,수원시 영통구,1256,1
2015,법인, , ,14400.0,6,2,2024,중개거래,경기 수원시영통구,22.62,7,1338,광교센트럴푸르지오시티,41117,수원시 영통구,개인,이의동,수원시 영통구,1338,0
2021,개인, , ,31800.0,14,3,2024,중개거래,경기 수원시장안구,49.14,24,950,화서역 파크 푸르지오,41111,수원시 장안구,개인,정자동,수원시 장안구,950,0
2004,개인, , ,19500.0,16,3,2024,중개거래,경기 수원시장안구,88.62,9,99-10,주상빌딩,41111,수원시 장안구,개인,율전동,수원시 장안구,99,10
1989,개인, , ,7000.0,21,3,2024,중개거래,경기 수원시 장안구,37.44,5,300,율전미주타운,41111,수원시 장안구,개인,율전동,수원시 장안구,300,0
2023,개인, , ,65000.0,13,3,2024,중개거래,경기 수원시 장안구,84.6483,27,961,화서역 푸르지오 브리시엘,41111,수원시 장안구,개인,정자동,수원시 장안구,961,0
2004,개인, , ,23000.0,23,3,2024,중개거래,경기 수원시권선구,71.61,10,1011-10,올림픽공원대우미래사랑102동,41113,수원시 권선구,개인,권선동,수원시 권선구,1011,10
2021,개인, , ,17136.0,12,3,2024,직거래, ,30.33,10,1118-4,호매실 THE LIV STYLE,41113,수원시 권선구,법인,금곡동,수원시 권선구,1118,4
2006,개인, , ,23200.0,21,3,2024,중개거래,경기 수원시권선구,71.27,14,1013-4,한라비발디파크,41113,수원시 권선구,개인,권선동,수원시 권선구,1013,4
2022,개인, , ,18957.0,27,3,2024,직거래, ,23.23,4,433,가온팰리스,41113,수원시 권선구,개인,서둔동,수원시 권선구,433,0
2004,개인, , ,7500.0,18,3,2024,중개거래,경기 수원시권선구,23.6,6,1023-2,이오스 오피스텔,41113,수원시 권선구,개인,권선동,수원시 권선구,1023,2
2021,개인, , ,16000.0,22,3,2024,직거래, ,28.4126,8,1406-3,권선행정타운 줌시티,41113,수원시 권선구,개인,호매실동,수원시 권선구,1406,3
2005,개인, , ,8000.0,8,3,2024,중개거래,경기 수원시권선구,32.62,13,1010-1,청광 노블하임,41113,수원시 권선구,개인,권선동,수원시 권선구,1010,1
2005,개인, , ,7900.0,12,3,2024,중개거래,경기 수원시권선구,30.98,6,1010-1,청광 노블하임,41113,수원시 권선구,개인,권선동,수원시 권선구,1010,1
2005,개인, , ,7450.0,6,3,2024,중개거래,경기 수원시권선구,30.98,15,1010-1,청광 노블하임,41113,수원시 권선구,개인,권선동,수원시 권선구,1010,1
2017,개인, , ,9250.0,8,3,2024,중개거래,"경기 수원시권선구, 경기 수원시장안구",24.48,5,1118-1,세종타운721,41113,수원시 권선구,개인,금곡동,수원시 권선구,1118,1
2004,개인, , ,7450.0,8,3,2024,중개거래,경기 수원시권선구,23.6,14,1023-2,이오스 오피스텔,41113,수원시 권선구,개인,권선동,수원시 권선구,1023,2
2003,개인, , ,3920.0,15,3,2024,직거래, ,25.06,2,85-1,(85-1),41115,수원시 팔달구,공공기관,남창동,수원시 팔달구,85,1
2008,개인, , ,35000.0,13,3,2024,중개거래,경기 수원시팔달구,135.56,5,754-17,다림베스트빌,41115,수원시 팔달구,개인,인계동,수원시 팔달구,754,17
2003,법인, , ,5000.0,15,3,2024,직거래, ,22.32,2,85-1,(85-1),41115,수원시 팔달구,공공기관,남창동,수원시 팔달구,85,1
2006,개인, , ,29700.0,23,3,2024,중개거래,경기 수원시 팔달구,84.07,16,1120,캐슬타워,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1120,0
2003,개인, , ,7000.0,21,3,2024,중개거래,경기 수원시팔달구,30.46,7,1135-1,벨로시티,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1135,1
2005,개인, , ,9500.0,15,3,2024,중개거래,경기 수원시팔달구,31.0275,14,939,신동아 파스텔,41115,수원시 팔달구,개인,인계동,수원시 팔달구,939,0
2004,개인, , ,4500.0,16,3,2024,중개거래,경기 수원시팔달구,19.14,9,1036-6,인계 오피앙 오피스텔,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1036,6
2003,개인, , ,8400.0,13,3,2024,중개거래,경기 수원시팔달구,30.46,4,1135-1,벨로시티,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1135,1
2003,개인, , ,5000.0,13,3,2024,중개거래,경기 수원시팔달구,21.38,10,1135-1,벨로시티,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1135,1
2006,개인, , ,34000.0,28,3,2024,중개거래,"경기 수원시권선구, 경기 수원시팔달구",112.315,16,206,한라시그마팰리스,41115,수원시 팔달구,개인,인계동,수원시 팔달구,206,0
 ,개인, , ,25500.0,23,3,2024,중개거래,서울 중랑구,84.89,2,41-1,(41-1),41115,수원시 팔달구,개인,구천동,수원시 팔달구,41,1
2006,개인, , ,29600.0,13,3,2024,중개거래,경기 수원시 팔달구,82.5722,7,1124-1,수원인계자이오피스텔,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1124,1
2006,개인, , ,23900.0,21,3,2024,중개거래,경기 수원시팔달구,66.2664,3,1124-1,수원인계자이오피스텔,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1124,1
2005,개인, , ,13500.0,15,3,2024,중개거래,경기 수원시팔달구,42.9725,6,939,신동아 파스텔,41115,수원시 팔달구,개인,인계동,수원시 팔달구,939,0
2005,개인, , ,9700.0,9,3,2024,중개거래,경기 수원시팔달구,31.0275,9,939,신동아 파스텔,41115,수원시 팔달구,개인,인계동,수원시 팔달구,939,0
2005,개인, , ,18500.0,19,3,2024,중개거래,경기 수원시팔달구,72.45,14,1134-4,트윈파크에이동,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1134,4
2004,개인, , ,7000.0,11,3,2024,중개거래,경기 수원시팔달구,25.069,5,1119,인계샤르망오피스텔,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1119,0
2004,개인, , ,7500.0,2,3,2024,중개거래,경기 수원시팔달구,25.956,3,1119,인계샤르망오피스텔,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1119,0
2017,개인, , ,13800.0,9,3,2024,중개거래,경기 수원시권선구,29.69,4,1118-8,라비채빌딩,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1118,8
2017,개인, , ,14000.0,9,3,2024,중개거래,경기 수원시권선구,29.69,7,1118-8,라비채빌딩,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1118,8
2004,개인, , ,8125.0,1,3,2024,중개거래,경기 수원시팔달구,25.956,12,1119,인계샤르망오피스텔,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1119,0
2005,개인, , ,12500.0,6,3,2024,중개거래,경기 수원시팔달구,43.47,13,1134-9,트윈파크비동,41115,수원시 팔달구,개인,인계동,수원시 팔달구,1134,9
2008,개인, , ,21600.0,4,3,2024,중개거래,경기 수원시팔달구,83.738,8,1114-9,(1114-9),41115,수원시 팔달구,법인,인계동,수원시 팔달구,1114,9
2022,법인, , ,72000.0,31,3,2024,중개거래,경기 수원시 영통구,71.0819,10,605,더샵 광교레이크시티,41117,수원시 영통구,개인,원천동,수원시 영통구,605,0
2020,개인, , ,103700.0,30,3,2024,중개거래,경기 수원시영통구,84.4279,13,1017-4,포레나 광교,41117,수원시 영통구,개인,하동,수원시 영통구,1017,4
2005,개인, , ,24000.0,30,3,2024,중개거래,경기 수원시영통구,77.84,15,318-2,신동아파라디움오피스텔,41117,수원시 영통구,개인,원천동,수원시 영통구,318,2
2014,개인, , ,14950.0,29,3,2024,중개거래,경기 수원시영통구,24.98,7,1352,에듀하임1309오피스텔,41117,수원시 영통구,개인,이의동,수원시 영통구,1352,0
2014,개인, , ,44000.0,30,3,2024,중개거래,"경기 수원시영통구, 경기 용인시기흥구",62.99,9,1352,에듀하임1309오피스텔,41117,수원시 영통구,개인,이의동,수원시 영통구,1352,0
2022,개인, , ,57000.0,8,3,2024,중개거래,경기 수원시 영통구,56.8317,47,605,더샵 광교레이크시티,41117,수원시 영통구,개인,원천동,수원시 영통구,605,0
2006,개인, , ,26900.0,22,3,2024,중개거래,경기 수원시 영통구,91.0484,2,296-6,수원영통 아크로파크,41117,수원시 영통구,개인,원천동,수원시 영통구,296,6
 ,개인,24.07.16,O,66500.0,27,3,2024,중개거래,경기 수원시영통구,83.6622,28,604,광교 더샵,41117,수원시 영통구,개인,원천동,수원시 영통구,604,0
2020,개인, , ,95000.0,29,3,2024,중개거래,경기 수원시영통구,84.6706,6,1017-4,포레나 광교,41117,수원시 영통구,개인,하동,수원시 영통구,1017,4
2023,개인, , ,39100.0,16,3,2024,중개거래,경기 수원시영통구,39.8303,12,1351-4,e편한세상 시티 광교,41117,수원시 영통구,법인,이의동,수원시 영통구,1351,4
2019,개인, , ,90000.0,9,3,2024,중개거래,경기 수원시 영통구,84.5974,26,589,광교중흥에스클래스,41117,수원시 영통구,개인,원천동,수원시 영통구,589,0
