,건축년도,보증금.만원.,거래금액.만원.,전세가율,주택유형,본번,부번,층,도로명,단지명,전용면적,시군구,동,편차,전용면적_그룹,평균 전세가율
957,1995,22000,24500,89.79591837,아파트,248,17,8,월드컵로 410,익주,72.12,경기도 수원시 장안구 연무동,연무동,19.12648645,대형,70.66943192
958,2009,27666.66667,44525,62.13737601,아파트,250,4,1,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,8.924181259,중형,53.21319475
959,2009,28000,52200,53.63984674,아파트,250,4,1,화양로50번길 30,화서역블루밍푸른숲,84.915,경기도 수원시 팔달구 화서동,화서동,-4.213417192,대형,57.85326393
960,2009,32600,57333.33333,56.86046512,아파트,250,4,1,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-0.992798812,대형,57.85326393
961,2009,37166.66667,57000,65.20467836,아파트,250,4,1,화양로50번길 30,화서역블루밍푸른숲,101.732,경기도 수원시 팔달구 화서동,화서동,6.879339893,초대형,58.32533847
962,2009,30333.33333,48120,63.03685231,아파트,250,4,2,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,9.823657559,중형,53.21319475
963,2009,29044.44444,51500,56.3969795,아파트,250,4,2,화양로50번길 30,화서역블루밍푸른숲,84.114,경기도 수원시 팔달구 화서동,화서동,-1.456284432,대형,57.85326393
964,2009,31086.84211,55975,55.53701135,아파트,250,4,2,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-2.316252582,대형,57.85326393
965,2009,35000,58000,60.34482759,아파트,250,4,2,화양로50번길 30,화서역블루밍푸른숲,101.732,경기도 수원시 팔달구 화서동,화서동,2.019489123,초대형,58.32533847
966,2009,29500,66750,44.19475655,아파트,250,4,2,화양로50번길 30,화서역블루밍푸른숲,122.111,경기도 수원시 팔달구 화서동,화서동,-14.13058192,초대형,58.32533847
967,2009,26875,45000,59.72222222,아파트,250,4,3,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,6.509027469,중형,53.21319475
968,2009,29766.66667,55000,54.12121212,아파트,250,4,3,화양로50번길 30,화서역블루밍푸른숲,84.114,경기도 수원시 팔달구 화서동,화서동,-3.732051812,대형,57.85326393
969,2009,35400,59066.66667,59.93227991,아파트,250,4,3,화양로50번길 30,화서역블루밍푸른숲,84.915,경기도 수원시 팔달구 화서동,화서동,2.079015978,대형,57.85326393
970,2009,33187.5,59950,55.35863219,아파트,250,4,3,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-2.494631742,대형,57.85326393
971,2009,26600,51830,51.3216284,아파트,250,4,4,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,-1.891566351,중형,53.21319475
972,2009,35000,58250,60.08583691,아파트,250,4,4,화양로50번길 30,화서역블루밍푸른숲,84.114,경기도 수원시 팔달구 화서동,화서동,2.232572978,대형,57.85326393
973,2009,30980,56575,54.75916924,아파트,250,4,4,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-3.094094692,대형,57.85326393
974,2009,31333.33333,59500,52.66106443,아파트,250,4,5,화양로50번길 30,화서역블루밍푸른숲,84.114,경기도 수원시 팔달구 화서동,화서동,-5.192199502,대형,57.85326393
975,2009,35888.88889,70000,51.26984127,아파트,250,4,5,화양로50번길 30,화서역블루밍푸른숲,84.915,경기도 수원시 팔달구 화서동,화서동,-6.583422662,대형,57.85326393
976,2009,32052.17391,59250,54.09649606,아파트,250,4,5,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-3.756767872,대형,57.85326393
977,2009,38500,65000,59.23076923,아파트,250,4,5,화양로50번길 30,화서역블루밍푸른숲,101.732,경기도 수원시 팔달구 화서동,화서동,0.905430763,초대형,58.32533847
978,2009,39750,63000,63.0952381,아파트,250,4,5,화양로50번길 30,화서역블루밍푸른숲,122.111,경기도 수원시 팔달구 화서동,화서동,4.769899633,초대형,58.32533847
979,2009,27012.5,52411.11111,51.53964384,아파트,250,4,6,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,-1.673550911,중형,53.21319475
980,2009,34771.66667,59925,58.02530941,아파트,250,4,6,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,0.172045478,대형,57.85326393
981,2009,41000,66500,61.65413534,아파트,250,4,6,화양로50번길 30,화서역블루밍푸른숲,101.732,경기도 수원시 팔달구 화서동,화서동,3.328796873,초대형,58.32533847
982,2009,28690.90909,49233.33333,58.27537392,아파트,250,4,7,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,5.062179169,중형,53.21319475
983,2009,35300,69500,50.79136691,아파트,250,4,7,화양로50번길 30,화서역블루밍푸른숲,84.114,경기도 수원시 팔달구 화서동,화서동,-7.061897022,대형,57.85326393
984,2009,32139.84615,60600,53.03604976,아파트,250,4,7,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-4.817214172,대형,57.85326393
985,2009,34533.33333,75000,46.04444444,아파트,250,4,7,화양로50번길 30,화서역블루밍푸른숲,122.111,경기도 수원시 팔달구 화서동,화서동,-12.28089403,초대형,58.32533847
986,2009,26375,50000,52.75,아파트,250,4,8,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,-0.463194751,중형,53.21319475
987,2009,33457.14286,62925,53.16987343,아파트,250,4,8,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-4.683390502,대형,57.85326393
988,2009,40666.66667,70000,58.0952381,아파트,250,4,8,화양로50번길 30,화서역블루밍푸른숲,101.732,경기도 수원시 팔달구 화서동,화서동,-0.230100367,초대형,58.32533847
989,2009,36736.25,64250,57.1770428,아파트,250,4,8,화양로50번길 30,화서역블루밍푸른숲,122.111,경기도 수원시 팔달구 화서동,화서동,-1.148295667,초대형,58.32533847
990,2009,29744.44444,49516.66667,60.06956131,아파트,250,4,9,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,6.856366559,중형,53.21319475
991,2009,32475,64000,50.7421875,아파트,250,4,9,화양로50번길 30,화서역블루밍푸른숲,84.114,경기도 수원시 팔달구 화서동,화서동,-7.111076432,대형,57.85326393
992,2009,30518.18182,63300,48.2119776,아파트,250,4,9,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-9.641286332,대형,57.85326393
993,2009,28987.5,50554.54545,57.33905772,아파트,250,4,10,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,4.125862969,중형,53.21319475
994,2009,38071.42857,58233.33333,65.37738163,아파트,250,4,10,화양로50번길 30,화서역블루밍푸른숲,84.915,경기도 수원시 팔달구 화서동,화서동,7.524117698,대형,57.85326393
995,2009,32657.5,61660,52.96383393,아파트,250,4,10,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-4.889430002,대형,57.85326393
996,2009,42000,66700,62.96851574,아파트,250,4,10,화양로50번길 30,화서역블루밍푸른숲,101.732,경기도 수원시 팔달구 화서동,화서동,4.643177273,초대형,58.32533847
997,2009,30125,49471.42857,60.89373376,아파트,250,4,11,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,7.680539009,중형,53.21319475
998,2009,10000,67266.66667,14.86620416,아파트,250,4,11,화양로50번길 30,화서역블루밍푸른숲,84.114,경기도 수원시 팔달구 화서동,화서동,-42.98705977,대형,57.85326393
999,2009,30650,61252.85714,50.03848217,아파트,250,4,11,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-7.814781762,대형,57.85326393
1000,2009,47000,73500,63.94557823,아파트,250,4,11,화양로50번길 30,화서역블루밍푸른숲,122.111,경기도 수원시 팔달구 화서동,화서동,5.620239763,초대형,58.32533847
1001,2009,27653.84615,49671.42857,55.67354705,아파트,250,4,12,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,2.460352299,중형,53.21319475
1002,2009,31878.33333,50000,63.75666667,아파트,250,4,12,화양로50번길 30,화서역블루밍푸른숲,84.114,경기도 수원시 팔달구 화서동,화서동,5.903402738,대형,57.85326393
1003,2009,32262.96296,59950,53.81645198,아파트,250,4,12,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-4.036811952,대형,57.85326393
1004,2009,31300,48492.85714,64.54558845,아파트,250,4,13,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,11.3323937,중형,53.21319475
1005,2009,33711.53846,58400,57.72523709,아파트,250,4,13,화양로50번길 30,화서역블루밍푸른숲,84.114,경기도 수원시 팔달구 화서동,화서동,-0.128026842,대형,57.85326393
1006,2009,30000,64000,46.875,아파트,250,4,13,화양로50번길 30,화서역블루밍푸른숲,84.915,경기도 수원시 팔달구 화서동,화서동,-10.97826393,대형,57.85326393
1007,2009,34490.47619,57650,59.82736546,아파트,250,4,13,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,1.974101528,대형,57.85326393
1008,2009,31291.66667,56850,55.04250953,아파트,250,4,14,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,1.829314779,중형,53.21319475
1009,2009,32000,58500,54.7008547,아파트,250,4,14,화양로50번길 30,화서역블루밍푸른숲,84.114,경기도 수원시 팔달구 화서동,화서동,-3.152409232,대형,57.85326393
1010,2009,27312.5,68500,39.87226277,아파트,250,4,14,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-17.98100116,대형,57.85326393
1011,2009,32237.5,56600,56.95671378,아파트,250,4,15,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,3.743519029,중형,53.21319475
1012,2009,31700,55000,57.63636364,아파트,250,4,15,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-0.216900292,대형,57.85326393
1013,2009,24375,50750,48.02955665,아파트,250,4,16,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,-5.183638101,중형,53.21319475
1014,2009,32280,61000,52.91803279,아파트,250,4,16,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-4.935231142,대형,57.85326393
1015,2009,36423.33333,62060,58.69051456,아파트,250,4,17,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,0.837250628,대형,57.85326393
1016,2009,15000,52000,28.84615385,아파트,250,4,18,화양로50번길 30,화서역블루밍푸른숲,59.414,경기도 수원시 팔달구 화서동,화서동,-24.3670409,중형,53.21319475
1017,2009,40000,65000,61.53846154,아파트,250,4,18,화양로50번길 30,화서역블루밍푸른숲,84.915,경기도 수원시 팔달구 화서동,화서동,3.685197608,대형,57.85326393
1018,2009,28000,65000,43.07692308,아파트,250,4,18,화양로50번길 30,화서역블루밍푸른숲,84.942,경기도 수원시 팔달구 화서동,화서동,-14.77634085,대형,57.85326393
1019,1987,10800,18000,60,아파트,252,0,4,수원천로472번길 8,경성A,57.6,경기도 수원시 장안구 연무동,연무동,-15.35082832,중형,75.35082832
1020,1987,15000,16200,92.59259259,아파트,252,0,5,수원천로472번길 8,경성A,58.23,경기도 수원시 장안구 연무동,연무동,17.24176427,중형,75.35082832
1021,1998,22666.66667,35500,63.84976526,아파트,252,0,1,매곡로 68,일신건영(휴먼빌),84.93,경기도 수원시 권선구 금곡동,금곡동,0.205858821,대형,63.64390644
1022,1998,31866.66667,38000,83.85964912,아파트,252,0,2,매곡로 68,일신건영(휴먼빌),84.93,경기도 수원시 권선구 금곡동,금곡동,20.21574268,대형,63.64390644
1023,1998,16666.66667,28500,58.47953216,아파트,252,0,3,매곡로 68,일신건영(휴먼빌),60,경기도 수원시 권선구 금곡동,금곡동,-5.164374279,대형,63.64390644
1024,1998,17090,28133.33333,60.7464455,아파트,252,0,4,매곡로 68,일신건영(휴먼빌),60,경기도 수원시 권선구 금곡동,금곡동,-2.897460939,대형,63.64390644
1025,1998,17600,29966.66667,58.73192436,아파트,252,0,5,매곡로 68,일신건영(휴먼빌),60,경기도 수원시 권선구 금곡동,금곡동,-4.911982079,대형,63.64390644
1026,1998,21333.33333,29000,73.56321839,아파트,252,0,6,매곡로 68,일신건영(휴먼빌),60,경기도 수원시 권선구 금곡동,금곡동,9.919311951,대형,63.64390644
1027,1998,27000,38933.33333,69.34931507,아파트,252,0,6,매곡로 68,일신건영(휴먼빌),84.93,경기도 수원시 권선구 금곡동,금곡동,5.705408631,대형,63.64390644
1028,1998,22712.5,30000,75.70833333,아파트,252,0,8,매곡로 68,일신건영(휴먼빌),60,경기도 수원시 권선구 금곡동,금곡동,12.06442689,대형,63.64390644
1029,1998,25500,50000,51,아파트,252,0,8,매곡로 68,일신건영(휴먼빌),84.93,경기도 수원시 권선구 금곡동,금곡동,-12.64390644,대형,63.64390644
1030,1998,28250,40483.33333,69.78180321,아파트,252,0,9,매곡로 68,일신건영(휴먼빌),84.93,경기도 수원시 권선구 금곡동,금곡동,6.137896771,대형,63.64390644
1031,1998,17000,25500,66.66666667,아파트,252,0,11,매곡로 68,일신건영(휴먼빌),60,경기도 수원시 권선구 금곡동,금곡동,3.022760231,대형,63.64390644
1032,1998,25333.33333,40000,63.33333333,아파트,252,0,13,매곡로 68,일신건영(휴먼빌),84.93,경기도 수원시 권선구 금곡동,금곡동,-0.310573109,대형,63.64390644
1033,1998,26000,36000,72.22222222,아파트,252,0,14,매곡로 68,일신건영(휴먼빌),84.93,경기도 수원시 권선구 금곡동,금곡동,8.578315781,대형,63.64390644
1034,1998,26333.33333,44033.33333,59.80317941,아파트,252,0,15,매곡로 68,일신건영(휴먼빌),84.93,경기도 수원시 권선구 금곡동,금곡동,-3.840727029,대형,63.64390644
1035,1998,23500,35000,67.14285714,아파트,252,0,16,매곡로 68,일신건영(휴먼빌),84.93,경기도 수원시 권선구 금곡동,금곡동,3.498950701,대형,63.64390644
1036,1998,31666.66667,47250,67.01940035,아파트,252,0,18,매곡로 68,일신건영(휴먼빌),84.93,경기도 수원시 권선구 금곡동,금곡동,3.375493911,대형,63.64390644
1037,1987,13000,17400,74.71264368,아파트,257,0,1,수원천로472번길 20,경성B,57.24,경기도 수원시 장안구 연무동,연무동,-0.638184637,중형,75.35082832
1038,1987,11500,14800,77.7027027,아파트,257,0,5,수원천로472번길 20,경성B,48.24,경기도 수원시 장안구 연무동,연무동,2.351874383,중형,75.35082832
1039,1995,18000,19900,90.45226131,아파트,261,1,1,장다리로 269,장안,59.39,경기도 수원시 팔달구 인계동,인계동,21.13897006,중형,69.31329125
1040,1995,17500,22800,76.75438596,아파트,261,1,2,장다리로 269,장안,84.99,경기도 수원시 팔달구 인계동,인계동,7.941525114,대형,68.81286085
1041,1995,20000,21766.66667,91.88361409,아파트,261,1,6,장다리로 269,장안,59.39,경기도 수원시 팔달구 인계동,인계동,22.57032284,중형,69.31329125
1042,1995,20000,22700,88.10572687,아파트,261,1,7,장다리로 269,장안,59.39,경기도 수원시 팔달구 인계동,인계동,18.79243562,중형,69.31329125
1043,1995,18850,22800,82.6754386,아파트,261,1,9,장다리로 269,장안,59.39,경기도 수원시 팔달구 인계동,인계동,13.36214735,중형,69.31329125
